county_id,last_update,confirmed,new_confirmed,deaths,new_deaths,fatality_rate
29077,2020-03-23T00:00:00Z,17,3,1,1,0.059
29047,2020-03-23T00:00:00Z,3,3,0,0,0.0
29183,2020-03-23T00:00:00Z,4,1,1,1,0.25
72181,2020-03-23T00:00:00Z,4,2,0,0,0.0
29037,2020-03-23T00:00:00Z,6,0,0,0,0.0
29051,2020-03-23T00:00:00Z,5,1,0,0,0.0
29169,2020-03-23T00:00:00Z,1,0,0,0,0.0
29099,2020-03-23T00:00:00Z,0,0,0,0,0.0
29165,2020-03-23T00:00:00Z,1,1,0,0,0.0
29001,2020-03-23T00:00:00Z,1,0,0,0,0.0
29187,2020-03-23T00:00:00Z,1,0,0,0,0.0
29157,2020-03-23T00:00:00Z,1,0,0,0,0.0
29027,2020-03-23T00:00:00Z,1,1,0,0,0.0
29083,2020-03-23T00:00:00Z,1,0,0,0,0.0
29201,2020-03-23T00:00:00Z,1,0,0,0,0.0
29069,2020-03-23T00:00:00Z,1,0,0,0,0.0
29097,2020-03-23T00:00:00Z,1,0,0,0,0.0
29101,2020-03-23T00:00:00Z,1,0,0,0,0.0
29013,2020-03-23T00:00:00Z,1,0,0,0,0.0
29029,2020-03-23T00:00:00Z,1,0,0,0,0.0
29135,2020-03-23T00:00:00Z,1,0,0,0,0.0
29049,2020-03-23T00:00:00Z,1,1,0,0,0.0
29107,2020-03-23T00:00:00Z,1,1,0,0,0.0
29213,2020-03-23T00:00:00Z,1,1,0,0,0.0
29043,2020-03-23T00:00:00Z,0,-2,0,0,0.0
29155,2020-03-23T00:00:00Z,0,0,0,0,0.0
29175,2020-03-23T00:00:00Z,0,0,0,0,0.0
29071,2020-03-23T00:00:00Z,0,0,0,0,0.0
32003,2020-03-23T00:00:00Z,213,62,4,2,0.019
32031,2020-03-23T00:00:00Z,44,16,0,0,0.0
72176,2020-03-23T00:00:00Z,0,0,0,0,0.0
32510,2020-03-23T00:00:00Z,2,0,0,0,0.0
32005,2020-03-23T00:00:00Z,2,2,0,0,0.0
72177,2020-03-23T00:00:00Z,2,0,0,0,0.0
32023,2020-03-23T00:00:00Z,1,1,0,0,0.0
27053,2020-03-23T00:00:00Z,89,32,0,0,0.0
27123,2020-03-23T00:00:00Z,24,6,1,0,0.042
27037,2020-03-23T00:00:00Z,18,7,0,0,0.0
27109,2020-03-23T00:00:00Z,16,2,0,0,0.0
27163,2020-03-23T00:00:00Z,10,3,0,0,0.0
27019,2020-03-23T00:00:00Z,8,1,0,0,0.0
27091,2020-03-23T00:00:00Z,8,0,0,0,0.0
27003,2020-03-23T00:00:00Z,7,2,0,0,0.0
27099,2020-03-23T00:00:00Z,6,0,0,0,0.0
27145,2020-03-23T00:00:00Z,5,1,0,0,0.0
27013,2020-03-23T00:00:00Z,5,1,0,0,0.0
27139,2020-03-23T00:00:00Z,5,2,0,0,0.0
27147,2020-03-23T00:00:00Z,5,2,0,0,0.0
27079,2020-03-23T00:00:00Z,1,0,0,0,0.0
27171,2020-03-23T00:00:00Z,3,0,0,0,0.0
27103,2020-03-23T00:00:00Z,3,0,0,0,0.0
27027,2020-03-23T00:00:00Z,2,0,0,0,0.0
72178,2020-03-23T00:00:00Z,3,1,0,0,0.0
27039,2020-03-23T00:00:00Z,2,0,0,0,0.0
27131,2020-03-23T00:00:00Z,2,1,0,0,0.0
27025,2020-03-23T00:00:00Z,2,1,0,0,0.0
27137,2020-03-23T00:00:00Z,2,1,0,0,0.0
27129,2020-03-23T00:00:00Z,1,0,0,0,0.0
27161,2020-03-23T00:00:00Z,1,0,0,0,0.0
27009,2020-03-23T00:00:00Z,1,0,0,0,0.0
27157,2020-03-23T00:00:00Z,1,0,0,0,0.0
27063,2020-03-23T00:00:00Z,1,0,0,0,0.0
27021,2020-03-23T00:00:00Z,1,0,0,0,0.0
27011,2020-03-23T00:00:00Z,1,1,0,0,0.0
27073,2020-03-23T00:00:00Z,1,1,0,0,0.0
27141,2020-03-23T00:00:00Z,1,1,0,0,0.0
1073,2020-03-23T00:00:00Z,86,15,0,0,0.0
1117,2020-03-23T00:00:00Z,22,5,0,0,0.0
1081,2020-03-23T00:00:00Z,19,3,0,0,0.0
1089,2020-03-23T00:00:00Z,21,5,0,0,0.0
1125,2020-03-23T00:00:00Z,9,2,0,0,0.0
1101,2020-03-23T00:00:00Z,4,1,0,0,0.0
1051,2020-03-23T00:00:00Z,6,0,0,0,0.0
1097,2020-03-23T00:00:00Z,2,0,0,0,0.0
1017,2020-03-23T00:00:00Z,2,0,0,0,0.0
1127,2020-03-23T00:00:00Z,3,2,0,0,0.0
1083,2020-03-23T00:00:00Z,1,0,0,0,0.0
1003,2020-03-23T00:00:00Z,3,1,0,0,0.0
1115,2020-03-23T00:00:00Z,3,0,0,0,0.0
1077,2020-03-23T00:00:00Z,3,1,0,0,0.0
1043,2020-03-23T00:00:00Z,2,0,0,0,0.0
1015,2020-03-23T00:00:00Z,2,1,0,0,0.0
1121,2020-03-23T00:00:00Z,1,0,0,0,0.0
1071,2020-03-23T00:00:00Z,1,0,0,0,0.0
1123,2020-03-23T00:00:00Z,1,1,0,0,0.0
1103,2020-03-23T00:00:00Z,0,0,0,0,0.0
1075,2020-03-23T00:00:00Z,1,0,0,0,0.0
1129,2020-03-23T00:00:00Z,1,0,0,0,0.0
1093,2020-03-23T00:00:00Z,1,0,0,0,0.0
1059,2020-03-23T00:00:00Z,1,1,0,0,0.0
1069,2020-03-23T00:00:00Z,1,1,0,0,0.0
1001,2020-03-23T00:00:00Z,0,0,0,0,0.0
5119,2020-03-23T00:00:00Z,61,7,0,0,0.0
5023,2020-03-23T00:00:00Z,27,2,0,0,0.0
5069,2020-03-23T00:00:00Z,21,1,0,0,0.0
5045,2020-03-23T00:00:00Z,10,4,0,0,0.0
72182,2020-03-23T00:00:00Z,8,8,0,0,0.0
5051,2020-03-23T00:00:00Z,9,0,0,0,0.0
5143,2020-03-23T00:00:00Z,5,0,0,0,0.0
5141,2020-03-23T00:00:00Z,3,0,0,0,0.0
5019,2020-03-23T00:00:00Z,6,4,0,0,0.0
5125,2020-03-23T00:00:00Z,4,0,0,0,0.0
5011,2020-03-23T00:00:00Z,4,0,0,0,0.0
5031,2020-03-23T00:00:00Z,4,0,0,0,0.0
5053,2020-03-23T00:00:00Z,3,0,0,0,0.0
5063,2020-03-23T00:00:00Z,3,0,0,0,0.0
5111,2020-03-23T00:00:00Z,3,0,0,0,0.0
5025,2020-03-23T00:00:00Z,3,0,0,0,0.0
5041,2020-03-23T00:00:00Z,2,0,0,0,0.0
5129,2020-03-23T00:00:00Z,1,-1,0,0,0.0
5079,2020-03-23T00:00:00Z,2,0,0,0,0.0
5115,2020-03-23T00:00:00Z,1,0,0,0,0.0
5133,2020-03-23T00:00:00Z,1,0,0,0,0.0
5007,2020-03-23T00:00:00Z,1,0,0,0,0.0
5009,2020-03-23T00:00:00Z,1,0,0,0,0.0
5035,2020-03-23T00:00:00Z,1,0,0,0,0.0
5055,2020-03-23T00:00:00Z,1,0,0,0,0.0
5113,2020-03-23T00:00:00Z,1,0,0,0,0.0
5131,2020-03-23T00:00:00Z,1,0,0,0,0.0
5027,2020-03-23T00:00:00Z,1,0,0,0,0.0
5029,2020-03-23T00:00:00Z,1,0,0,0,0.0
5139,2020-03-23T00:00:00Z,1,0,0,0,0.0
5147,2020-03-23T00:00:00Z,1,0,0,0,0.0
5075,2020-03-23T00:00:00Z,1,1,0,0,0.0
5145,2020-03-23T00:00:00Z,1,1,0,0,0.0
5137,2020-03-23T00:00:00Z,1,1,0,0,0.0
5033,2020-03-23T00:00:00Z,1,1,0,0,0.0
5037,2020-03-23T00:00:00Z,0,0,0,0,0.0
5057,2020-03-23T00:00:00Z,0,0,0,0,0.0
5109,2020-03-23T00:00:00Z,0,0,0,0,0.0
5059,2020-03-23T00:00:00Z,0,0,0,0,0.0
41067,2020-03-23T00:00:00Z,69,14,1,0,0.014
41047,2020-03-23T00:00:00Z,30,8,1,0,0.033
41051,2020-03-23T00:00:00Z,21,2,1,0,0.048
41043,2020-03-23T00:00:00Z,20,1,1,0,0.05
41005,2020-03-23T00:00:00Z,14,2,0,0,0.0
41017,2020-03-23T00:00:00Z,10,0,0,0,0.0
41071,2020-03-23T00:00:00Z,6,0,0,0,0.0
41003,2020-03-23T00:00:00Z,4,0,0,0,0.0
41039,2020-03-23T00:00:00Z,4,0,1,0,0.25
41029,2020-03-23T00:00:00Z,2,0,0,0,0.0
41053,2020-03-23T00:00:00Z,3,2,0,0,0.0
41059,2020-03-23T00:00:00Z,2,0,0,0,0.0
41035,2020-03-23T00:00:00Z,1,0,0,0,0.0
41019,2020-03-23T00:00:00Z,1,0,0,0,0.0
41023,2020-03-23T00:00:00Z,1,0,0,0,0.0
41061,2020-03-23T00:00:00Z,1,0,0,0,0.0
41033,2020-03-23T00:00:00Z,1,0,0,0,0.0
41027,2020-03-23T00:00:00Z,1,1,0,0,0.0
41007,2020-03-23T00:00:00Z,0,0,0,0,0.0
11001,2020-03-23T00:00:00Z,141,21,2,0,0.014
21111,2020-03-23T00:00:00Z,33,0,1,0,0.03
21067,2020-03-23T00:00:00Z,15,0,1,1,0.067
72183,2020-03-23T00:00:00Z,15,15,0,0,0.0
21059,2020-03-23T00:00:00Z,11,0,0,0,0.0
21097,2020-03-23T00:00:00Z,8,0,0,0,0.0
21117,2020-03-23T00:00:00Z,5,2,0,0,0.0
21227,2020-03-23T00:00:00Z,4,2,0,0,0.0
21199,2020-03-23T00:00:00Z,3,1,0,0,0.0
21173,2020-03-23T00:00:00Z,2,0,0,0,0.0
21049,2020-03-23T00:00:00Z,2,0,0,0,0.0
21017,2020-03-23T00:00:00Z,2,0,1,0,0.5
21101,2020-03-23T00:00:00Z,2,0,0,0,0.0
21005,2020-03-23T00:00:00Z,2,1,1,0,0.5
21047,2020-03-23T00:00:00Z,2,0,0,0,0.0
21073,2020-03-23T00:00:00Z,2,0,0,0,0.0
21093,2020-03-23T00:00:00Z,2,0,0,0,0.0
21025,2020-03-23T00:00:00Z,1,0,0,0,0.0
21151,2020-03-23T00:00:00Z,2,0,0,0,0.0
21177,2020-03-23T00:00:00Z,2,0,0,0,0.0
21145,2020-03-23T00:00:00Z,0,0,0,0,0.0
21179,2020-03-23T00:00:00Z,1,0,0,0,0.0
21143,2020-03-23T00:00:00Z,1,0,0,0,0.0
21035,2020-03-23T00:00:00Z,1,0,0,0,0.0
21185,2020-03-23T00:00:00Z,1,0,0,0,0.0
21113,2020-03-23T00:00:00Z,1,0,0,0,0.0
21159,2020-03-23T00:00:00Z,1,0,0,0,0.0
21165,2020-03-23T00:00:00Z,1,0,0,0,0.0
21215,2020-03-23T00:00:00Z,1,0,0,0,0.0
72184,2020-03-23T00:00:00Z,1,0,0,0,0.0
21015,2020-03-23T00:00:00Z,0,0,0,0,0.0
21037,2020-03-23T00:00:00Z,0,0,0,0,0.0
21125,2020-03-23T00:00:00Z,0,0,0,0,0.0
21141,2020-03-23T00:00:00Z,0,0,0,0,0.0
21209,2020-03-23T00:00:00Z,0,0,0,0,0.0
21213,2020-03-23T00:00:00Z,0,0,0,0,0.0
21233,2020-03-23T00:00:00Z,0,0,0,0,0.0
21003,2020-03-23T00:00:00Z,0,0,0,0,0.0
19103,2020-03-23T00:00:00Z,35,3,0,0,0.0
19153,2020-03-23T00:00:00Z,12,2,0,0,0.0
19049,2020-03-23T00:00:00Z,6,0,0,0,0.0
19061,2020-03-23T00:00:00Z,6,2,0,0,0.0
19005,2020-03-23T00:00:00Z,6,1,0,0,0.0
19113,2020-03-23T00:00:00Z,6,2,0,0,0.0
19139,2020-03-23T00:00:00Z,3,1,0,0,0.0
19013,2020-03-23T00:00:00Z,3,0,0,0,0.0
19183,2020-03-23T00:00:00Z,3,0,0,0,0.0
19171,2020-03-23T00:00:00Z,3,0,0,0,0.0
19085,2020-03-23T00:00:00Z,3,0,0,0,0.0
19155,2020-03-23T00:00:00Z,2,0,0,0,0.0
19169,2020-03-23T00:00:00Z,1,0,0,0,0.0
19193,2020-03-23T00:00:00Z,2,1,0,0,0.0
19033,2020-03-23T00:00:00Z,2,0,0,0,0.0
19157,2020-03-23T00:00:00Z,1,0,0,0,0.0
19081,2020-03-23T00:00:00Z,2,2,0,0,0.0
72187,2020-03-23T00:00:00Z,0,0,0,0,0.0
19027,2020-03-23T00:00:00Z,1,0,0,0,0.0
19001,2020-03-23T00:00:00Z,1,0,0,0,0.0
19191,2020-03-23T00:00:00Z,1,0,0,0,0.0
19065,2020-03-23T00:00:00Z,1,0,0,0,0.0
19087,2020-03-23T00:00:00Z,1,0,0,0,0.0
19163,2020-03-23T00:00:00Z,1,0,0,0,0.0
19109,2020-03-23T00:00:00Z,1,0,0,0,0.0
19167,2020-03-23T00:00:00Z,1,0,0,0,0.0
19179,2020-03-23T00:00:00Z,1,1,0,0,0.0
19019,2020-03-23T00:00:00Z,0,0,0,0,0.0
19031,2020-03-23T00:00:00Z,0,0,0,0,0.0
19099,2020-03-23T00:00:00Z,0,0,0,0,0.0
19181,2020-03-23T00:00:00Z,0,0,0,0,0.0
44007,2020-03-23T00:00:00Z,52,7,0,0,0.0
44001,2020-03-23T00:00:00Z,24,10,0,0,0.0
72186,2020-03-23T00:00:00Z,5,5,0,0,0.0
44005,2020-03-23T00:00:00Z,9,1,0,0,0.0
44009,2020-03-23T00:00:00Z,9,0,0,0,0.0
44003,2020-03-23T00:00:00Z,7,0,0,0,0.0
23005,2020-03-23T00:00:00Z,66,13,0,0,0.0
23031,2020-03-23T00:00:00Z,16,8,0,0,0.0
23017,2020-03-23T00:00:00Z,5,1,0,0,0.0
23015,2020-03-23T00:00:00Z,5,1,0,0,0.0
23011,2020-03-23T00:00:00Z,4,0,0,0,0.0
23019,2020-03-23T00:00:00Z,3,1,0,0,0.0
23001,2020-03-23T00:00:00Z,3,0,0,0,0.0
23023,2020-03-23T00:00:00Z,3,0,0,0,0.0
23013,2020-03-23T00:00:00Z,1,1,0,0,0.0
23027,2020-03-23T00:00:00Z,0,0,0,0,0.0
33015,2020-03-23T00:00:00Z,38,10,0,0,0.0
33009,2020-03-23T00:00:00Z,20,5,0,0,0.0
33011,2020-03-23T00:00:00Z,19,3,1,1,0.053
33003,2020-03-23T00:00:00Z,7,1,0,0,0.0
33001,2020-03-23T00:00:00Z,7,7,0,0,0.0
33017,2020-03-23T00:00:00Z,4,1,0,0,0.0
33013,2020-03-23T00:00:00Z,4,0,0,0,0.0
33005,2020-03-23T00:00:00Z,1,0,0,0,0.0
33019,2020-03-23T00:00:00Z,1,0,0,0,0.0
40109,2020-03-23T00:00:00Z,29,3,0,0,0.0
40027,2020-03-23T00:00:00Z,16,3,0,0,0.0
40143,2020-03-23T00:00:00Z,11,5,1,0,0.091
40071,2020-03-23T00:00:00Z,5,1,0,0,0.0
40017,2020-03-23T00:00:00Z,2,0,0,0,0.0
40117,2020-03-23T00:00:00Z,3,0,1,0,0.333
40119,2020-03-23T00:00:00Z,3,1,0,0,0.0
40039,2020-03-23T00:00:00Z,1,0,0,0,0.0
40147,2020-03-23T00:00:00Z,2,0,0,0,0.0
40049,2020-03-23T00:00:00Z,2,0,0,0,0.0
40103,2020-03-23T00:00:00Z,1,0,0,0,0.0
40065,2020-03-23T00:00:00Z,1,0,0,0,0.0
40051,2020-03-23T00:00:00Z,1,0,0,0,0.0
40083,2020-03-23T00:00:00Z,1,0,0,0,0.0
40087,2020-03-23T00:00:00Z,1,0,0,0,0.0
40101,2020-03-23T00:00:00Z,1,0,0,0,0.0
40123,2020-03-23T00:00:00Z,1,1,0,0,0.0
40097,2020-03-23T00:00:00Z,0,0,0,0,0.0
10003,2020-03-23T00:00:00Z,58,19,0,0,0.0
10005,2020-03-23T00:00:00Z,20,8,0,0,0.0
10001,2020-03-23T00:00:00Z,10,5,0,0,0.0
20091,2020-03-23T00:00:00Z,32,4,1,0,0.031
20209,2020-03-23T00:00:00Z,16,2,1,0,0.062
20103,2020-03-23T00:00:00Z,5,1,0,0,0.0
20173,2020-03-23T00:00:00Z,3,1,0,0,0.0
20045,2020-03-23T00:00:00Z,4,0,0,0,0.0
20015,2020-03-23T00:00:00Z,3,0,0,0,0.0
20021,2020-03-23T00:00:00Z,2,1,0,0,0.0
20107,2020-03-23T00:00:00Z,2,0,0,0,0.0
20127,2020-03-23T00:00:00Z,2,0,0,0,0.0
20155,2020-03-23T00:00:00Z,2,1,0,0,0.0
20111,2020-03-23T00:00:00Z,2,0,0,0,0.0
20037,2020-03-23T00:00:00Z,2,2,0,0,0.0
20059,2020-03-23T00:00:00Z,1,0,0,0,0.0
20085,2020-03-23T00:00:00Z,1,0,0,0,0.0
20123,2020-03-23T00:00:00Z,1,0,0,0,0.0
20011,2020-03-23T00:00:00Z,1,0,0,0,0.0
20149,2020-03-23T00:00:00Z,1,1,0,0,0.0
20043,2020-03-23T00:00:00Z,0,0,0,0,0.0
20207,2020-03-23T00:00:00Z,0,0,0,0,0.0
35001,2020-03-23T00:00:00Z,38,4,0,0,0.0
35049,2020-03-23T00:00:00Z,12,2,0,0,0.0
72190,2020-03-23T00:00:00Z,10,6,0,0,0.0
35043,2020-03-23T00:00:00Z,7,0,0,0,0.0
35045,2020-03-23T00:00:00Z,3,2,0,0,0.0
35005,2020-03-23T00:00:00Z,4,4,0,0,0.0
35055,2020-03-23T00:00:00Z,3,0,0,0,0.0
35031,2020-03-23T00:00:00Z,2,0,0,0,0.0
35053,2020-03-23T00:00:00Z,2,0,0,0,0.0
35047,2020-03-23T00:00:00Z,1,0,0,0,0.0
35025,2020-03-23T00:00:00Z,1,0,0,0,0.0
35006,2020-03-23T00:00:00Z,0,0,0,0,0.0
35009,2020-03-23T00:00:00Z,0,0,0,0,0.0
50007,2020-03-23T00:00:00Z,32,10,4,3,0.125
50027,2020-03-23T00:00:00Z,12,4,1,0,0.083
50003,2020-03-23T00:00:00Z,4,0,0,0,0.0
50001,2020-03-23T00:00:00Z,6,3,0,0,0.0
50021,2020-03-23T00:00:00Z,4,1,0,0,0.0
50025,2020-03-23T00:00:00Z,5,0,0,0,0.0
50023,2020-03-23T00:00:00Z,3,1,0,0,0.0
50017,2020-03-23T00:00:00Z,3,0,0,0,0.0
50011,2020-03-23T00:00:00Z,2,0,0,0,0.0
50019,2020-03-23T00:00:00Z,2,2,0,0,0.0
50015,2020-03-23T00:00:00Z,1,1,0,0,0.0
50005,2020-03-23T00:00:00Z,1,1,0,0,0.0
72189,2020-03-23T00:00:00Z,0,0,0,-3,0.0
15003,2020-03-23T00:00:00Z,53,12,0,0,0.0
72191,2020-03-23T00:00:00Z,13,13,0,0,0.0
15009,2020-03-23T00:00:00Z,9,0,0,0,0.0
15001,2020-03-23T00:00:00Z,2,-1,0,0,0.0
15007,2020-03-23T00:00:00Z,1,-2,0,0,0.0
16013,2020-03-23T00:00:00Z,36,15,0,0,0.0
16001,2020-03-23T00:00:00Z,19,6,0,0,0.0
16055,2020-03-23T00:00:00Z,6,0,0,0,0.0
16027,2020-03-23T00:00:00Z,5,2,0,0,0.0
16081,2020-03-23T00:00:00Z,2,0,0,0,0.0
16065,2020-03-23T00:00:00Z,2,0,0,0,0.0
16011,2020-03-23T00:00:00Z,2,0,0,0,0.0
16005,2020-03-23T00:00:00Z,2,2,0,0,0.0
16051,2020-03-23T00:00:00Z,0,0,0,0,0.0
16083,2020-03-23T00:00:00Z,1,0,0,0,0.0
16085,2020-03-23T00:00:00Z,1,0,0,0,0.0
16031,2020-03-23T00:00:00Z,1,1,0,0,0.0
31055,2020-03-23T00:00:00Z,39,4,0,0,0.0
31153,2020-03-23T00:00:00Z,8,3,0,0,0.0
31111,2020-03-23T00:00:00Z,3,0,0,0,0.0
31109,2020-03-23T00:00:00Z,2,0,0,0,0.0
31177,2020-03-23T00:00:00Z,2,2,0,0,0.0
31107,2020-03-23T00:00:00Z,2,0,0,0,0.0
31025,2020-03-23T00:00:00Z,2,1,0,0,0.0
31019,2020-03-23T00:00:00Z,2,0,0,0,0.0
31001,2020-03-23T00:00:00Z,1,0,0,0,0.0
31127,2020-03-23T00:00:00Z,1,0,0,0,0.0
31067,2020-03-23T00:00:00Z,1,1,0,0,0.0
31119,2020-03-23T00:00:00Z,1,1,0,0,0.0
31155,2020-03-23T00:00:00Z,0,0,0,0,0.0
30031,2020-03-23T00:00:00Z,17,7,0,0,0.0
30111,2020-03-23T00:00:00Z,7,1,0,0,0.0
30063,2020-03-23T00:00:00Z,6,3,0,0,0.0
30029,2020-03-23T00:00:00Z,4,2,0,0,0.0
30093,2020-03-23T00:00:00Z,2,0,0,0,0.0
30049,2020-03-23T00:00:00Z,3,0,0,0,0.0
30013,2020-03-23T00:00:00Z,3,0,0,0,0.0
30007,2020-03-23T00:00:00Z,1,0,0,0,0.0
30085,2020-03-23T00:00:00Z,1,0,0,0,0.0
30057,2020-03-23T00:00:00Z,1,0,0,0,0.0
30081,2020-03-23T00:00:00Z,1,0,0,0,0.0
30043,2020-03-23T00:00:00Z,0,0,0,0,0.0
72192,2020-03-23T00:00:00Z,44,0,0,0,0.0
72193,2020-03-23T00:00:00Z,2,0,0,0,0.0
72194,2020-03-23T00:00:00Z,2,0,0,0,0.0
72195,2020-03-23T00:00:00Z,1,0,0,0,0.0
2020,2020-03-23T00:00:00Z,17,4,0,0,0.0
2090,2020-03-23T00:00:00Z,7,0,0,0,0.0
2130,2020-03-23T00:00:00Z,6,0,0,0,0.0
72201,2020-03-23T00:00:00Z,1,0,0,0,0.0
2110,2020-03-23T00:00:00Z,1,0,0,0,0.0
72211,2020-03-23T00:00:00Z,0,0,0,0,0.0
72199,2020-03-23T00:00:00Z,1,0,0,0,0.0
72200,2020-03-23T00:00:00Z,1,0,0,0,0.0
72197,2020-03-23T00:00:00Z,31,8,2,1,0.065
54061,2020-03-23T00:00:00Z,5,3,0,0,0.0
54039,2020-03-23T00:00:00Z,4,1,0,0,0.0
54037,2020-03-23T00:00:00Z,3,0,0,0,0.0
54033,2020-03-23T00:00:00Z,2,2,0,0,0.0
54055,2020-03-23T00:00:00Z,2,0,0,0,0.0
54093,2020-03-23T00:00:00Z,2,0,0,0,0.0
54035,2020-03-23T00:00:00Z,1,0,0,0,0.0
54051,2020-03-23T00:00:00Z,2,0,0,0,0.0
54003,2020-03-23T00:00:00Z,0,0,0,0,0.0
54079,2020-03-23T00:00:00Z,1,0,0,0,0.0
54107,2020-03-23T00:00:00Z,0,0,0,0,0.0
54077,2020-03-23T00:00:00Z,0,0,0,0,0.0
56013,2020-03-23T00:00:00Z,10,0,0,0,0.0
56021,2020-03-23T00:00:00Z,7,1,0,0,0.0
56033,2020-03-23T00:00:00Z,4,0,0,0,0.0
56039,2020-03-23T00:00:00Z,2,0,0,0,0.0
56025,2020-03-23T00:00:00Z,1,0,0,0,0.0
56007,2020-03-23T00:00:00Z,2,1,0,0,0.0
56037,2020-03-23T00:00:00Z,0,0,0,0,0.0
56029,2020-03-23T00:00:00Z,1,0,0,0,0.0
56005,2020-03-23T00:00:00Z,1,0,0,0,0.0
38015,2020-03-23T00:00:00Z,18,2,0,0,0.0
38059,2020-03-23T00:00:00Z,7,0,0,0,0.0
38101,2020-03-23T00:00:00Z,3,0,0,0,0.0
38017,2020-03-23T00:00:00Z,1,0,0,0,0.0
38069,2020-03-23T00:00:00Z,2,0,0,0,0.0
38071,2020-03-23T00:00:00Z,1,0,0,0,0.0
38025,2020-03-23T00:00:00Z,0,0,0,0,0.0
38099,2020-03-23T00:00:00Z,0,0,0,0,0.0
72202,2020-03-23T00:00:00Z,29,2,1,0,0.034
46005,2020-03-23T00:00:00Z,12,2,0,0,0.0
46099,2020-03-23T00:00:00Z,5,0,0,0,0.0
46035,2020-03-23T00:00:00Z,2,1,0,0,0.0
46087,2020-03-23T00:00:00Z,2,1,0,0,0.0
46103,2020-03-23T00:00:00Z,1,0,1,0,1.0
46023,2020-03-23T00:00:00Z,1,0,0,0,0.0
46009,2020-03-23T00:00:00Z,1,0,0,0,0.0
46013,2020-03-23T00:00:00Z,1,0,0,0,0.0
46029,2020-03-23T00:00:00Z,1,1,0,0,0.0
46065,2020-03-23T00:00:00Z,1,1,0,0,0.0
46085,2020-03-23T00:00:00Z,1,1,0,0,0.0
46011,2020-03-23T00:00:00Z,0,0,0,0,0.0
72203,2020-03-23T00:00:00Z,20,0,0,0,0.0
72204,2020-03-23T00:00:00Z,7,0,0,0,0.0
72205,2020-03-23T00:00:00Z,1,0,0,0,0.0
72206,2020-03-23T00:00:00Z,0,0,1,0,0.0
72207,2020-03-23T00:00:00Z,17,11,0,0,0.0
72208,2020-03-23T00:00:00Z,4,0,0,0,0.0
36061,2020-03-24T00:00:00Z,15597,1478,192,67,0.012
36119,2020-03-24T00:00:00Z,3891,697,1,0,0.0
36059,2020-03-24T00:00:00Z,2869,427,9,0,0.003
36103,2020-03-24T00:00:00Z,1880,422,17,4,0.009
36087,2020-03-24T00:00:00Z,671,79,5,0,0.007
36071,2020-03-24T00:00:00Z,498,109,0,0,0.0
36001,2020-03-24T00:00:00Z,146,19,0,0,0.0
36027,2020-03-24T00:00:00Z,124,24,1,0,0.008
36029,2020-03-24T00:00:00Z,114,13,0,0,0.0
36055,2020-03-24T00:00:00Z,106,25,3,1,0.028
36079,2020-03-24T00:00:00Z,82,37,0,0,0.0
36067,2020-03-24T00:00:00Z,60,7,1,1,0.017
36091,2020-03-24T00:00:00Z,53,0,0,0,0.0
36093,2020-03-24T00:00:00Z,44,0,0,0,0.0
36111,2020-03-24T00:00:00Z,35,0,0,0,0.0
36083,2020-03-24T00:00:00Z,33,0,0,0,0.0
36105,2020-03-24T00:00:00Z,23,0,0,0,0.0
36109,2020-03-24T00:00:00Z,18,3,0,0,0.0
36021,2020-03-24T00:00:00Z,18,1,0,0,0.0
36065,2020-03-24T00:00:00Z,10,0,0,0,0.0
36063,2020-03-24T00:00:00Z,10,0,0,0,0.0
36007,2020-03-24T00:00:00Z,9,2,1,0,0.111
36101,2020-03-24T00:00:00Z,8,3,0,0,0.0
36069,2020-03-24T00:00:00Z,6,0,0,0,0.0
36019,2020-03-24T00:00:00Z,6,0,0,0,0.0
36117,2020-03-24T00:00:00Z,6,0,0,0,0.0
36043,2020-03-24T00:00:00Z,4,0,0,0,0.0
36039,2020-03-24T00:00:00Z,4,0,0,0,0.0
36121,2020-03-24T00:00:00Z,4,0,1,0,0.25
36053,2020-03-24T00:00:00Z,4,0,1,0,0.25
36025,2020-03-24T00:00:00Z,3,0,0,0,0.0
36057,2020-03-24T00:00:00Z,3,0,0,0,0.0
36031,2020-03-24T00:00:00Z,3,0,0,0,0.0
36115,2020-03-24T00:00:00Z,3,0,0,0,0.0
36017,2020-03-24T00:00:00Z,3,0,0,0,0.0
36051,2020-03-24T00:00:00Z,3,0,0,0,0.0
36015,2020-03-24T00:00:00Z,3,1,0,0,0.0
36003,2020-03-24T00:00:00Z,2,0,0,0,0.0
36113,2020-03-24T00:00:00Z,2,0,0,0,0.0
36041,2020-03-24T00:00:00Z,2,0,0,0,0.0
36045,2020-03-24T00:00:00Z,2,0,0,0,0.0
36023,2020-03-24T00:00:00Z,2,0,0,0,0.0
36075,2020-03-24T00:00:00Z,2,0,0,0,0.0
36011,2020-03-24T00:00:00Z,2,0,0,0,0.0
36013,2020-03-24T00:00:00Z,2,2,0,0,0.0
36107,2020-03-24T00:00:00Z,1,0,0,0,0.0
36037,2020-03-24T00:00:00Z,1,0,0,0,0.0
36095,2020-03-24T00:00:00Z,1,0,0,0,0.0
36035,2020-03-24T00:00:00Z,1,0,0,0,0.0
36077,2020-03-24T00:00:00Z,1,0,0,0,0.0
36089,2020-03-24T00:00:00Z,1,0,0,0,0.0
72154,2020-03-24T00:00:00Z,0,0,39,14,0.0
